produto;texto;nota;data;origem;ctime;link
Tira Manchas Percarbonato Calisul Brancas E Coloridas - 1kg;Funciona muito! só deixar a roupa de molho. Fiz com todas roupas amareladas e deu certo.;5.0;08/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tira-manchas-percarbonato-calisul-brancas-e-coloridas--1kg/up/MLBU3145110489
Tira Manchas Percarbonato Calisul Brancas E Coloridas - 1kg;"Muito bom!.
Tirou toda mancha de vinho.";5.0;14/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tira-manchas-percarbonato-calisul-brancas-e-coloridas--1kg/up/MLBU3145110489
Tira Manchas Percarbonato Calisul Brancas E Coloridas - 1kg;O produto realmente funciona para tirar manchas. É a mesma coisa de um vanish. Vale a pena.;5.0;16/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tira-manchas-percarbonato-calisul-brancas-e-coloridas--1kg/up/MLBU3145110489
Tira Manchas Percarbonato Calisul Brancas E Coloridas - 1kg;Atendeu as expectativas, as roupas brancas ficaram realmente mais brancas. Muito bom!.;5.0;22/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tira-manchas-percarbonato-calisul-brancas-e-coloridas--1kg/up/MLBU3145110489
Tira Manchas Percarbonato Calisul Brancas E Coloridas - 1kg;Duas imagens são melhores do que muitas palavras: colarinho do uniforme antes do molho, e outra depois de 30 minutos no molho, sem esfregar.;5.0;12/01/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tira-manchas-percarbonato-calisul-brancas-e-coloridas--1kg/up/MLBU3145110489
Tira Manchas Percarbonato Calisul Brancas E Coloridas - 1kg;"Conforme anúncio.
Clareia bem o tecido, deixei de molho nele com água quente e sabão em pó, em alguns casos precisa repetir o processo.";5.0;25/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tira-manchas-percarbonato-calisul-brancas-e-coloridas--1kg/up/MLBU3145110489
Kit Par 2 Radio Baofeng 777s Walk Talk Comunicador 16 Canais Preto 127/220v;Produto bom, funciona inclusive lara crianças.;5.0;18/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/kit-par-2-radio-baofeng-777s-walk-talk-comunicador-16-canais/up/MLBU1446966770
Kit Par 2 Radio Baofeng 777s Walk Talk Comunicador 16 Canais Preto 127/220v;Excelente custo benefício e cumpre o que promete!.;5.0;14/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/kit-par-2-radio-baofeng-777s-walk-talk-comunicador-16-canais/up/MLBU1446966770
Kit Par 2 Radio Baofeng 777s Walk Talk Comunicador 16 Canais Preto 127/220v;"Ótimo o produto.
Da pra você escutar até outras pessoas falando em outros rádios.";4.0;18/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/kit-par-2-radio-baofeng-777s-walk-talk-comunicador-16-canais/up/MLBU1446966770
Kit Par 2 Radio Baofeng 777s Walk Talk Comunicador 16 Canais Preto 127/220v;Trem é bom gostei agora só tem q testa de longe.;5.0;17/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/kit-par-2-radio-baofeng-777s-walk-talk-comunicador-16-canais/up/MLBU1446966770
Kit Par 2 Radio Baofeng 777s Walk Talk Comunicador 16 Canais Preto 127/220v;Superou todas as minhas expectativas,. Só comprem. Já usei e funciona perfeitamente como prometem. Perfeitooooo!!!.;5.0;16/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/kit-par-2-radio-baofeng-777s-walk-talk-comunicador-16-canais/up/MLBU1446966770
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Parece ser muito bom ,testei em um prateleira de vidro e parece ser bem resistente a impactos, não balança. Depois vou testar no carro.;5.0;11/06/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Esse é o terceiro suporte veicular que compro, mas acredito que será o último. Finalmente encontrei um suporte de qualidade, que não fica sambando com o peso do celular (pro max), que não é difícil de encaixar, que adere bem à superfície. É possível mover o celular em 90° mais ou menos e ajustar bastante a altura. Enfim, produto de qualidade. Recomendo muito!.;5.0;07/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Excelente custo benefício, muito fácil de instalar, material muito bom. Recomendadíssimo!.;5.0;19/06/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Ótimo produto, material lindo e resistente.;5.0;22/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Gostei bastante. Muito prático e fácil de instalar.;5.0;18/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Ficou ótimo no meu celta pensei que não ia grudar no painel mais grudou e ficou em uma posição top.;5.0;14/07/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Muito bom beneficio e qualidade do produto. Usando a 2 dias e segura bem sobre vibração, agilidade pra colocar e retirar. Está dentro do esperado.;5.0;06/07/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;Ficou muito bom, comprei para colocar no painel de um palio fire 2010, suporte fixou muito bem!!!.;5.0;17/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Suporte Veicular Para Celular Automotivo Carro Painel Mesa Retrovisor Dtimp;O adesivo com pressão é realmente muito bom, não parece sair de forma alguma. Gostei dos cliques de girar, conforme você gira na posição que quer os cliques acionam deixando ele firme na posição que desejar. Vou usar mais para viagens.;5.0;28/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/suporte-veicular-para-celular-automotivo-carro-painel-mesa-retrovisor-dtimp/p/MLB48998087
Cabo Hdmi 10m Metros 4k 3d Full Hd Blindado Premium Tv Pc;Muito bom superou minhas expectativas.;5.0;20/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/cabo-hdmi-10m-metros-4k-3d-full-hd-blindado-premium-tv-pc/p/MLB50912012
Cabo Hdmi 10m Metros 4k 3d Full Hd Blindado Premium Tv Pc;Ótimo muito rápido indicarei.;5.0;22/07/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/cabo-hdmi-10m-metros-4k-3d-full-hd-blindado-premium-tv-pc/p/MLB50912012
Câmera Dual Sim Xiaomi Redmi 15c 8gb Ram 256gb 50mp Black Sunset 4g Preto;O aparelho realmente é muito bom,eu comprei a versão de 256gb e 8gb de memória ram, pessoal, quando diego que o aparelho é bom,eu estou dizendo que ele além de ser muito bonito,ele cumpre de fato o que promete,mas, antes de você querer compara-lo com um top de linha, é importante entender que estamos falando de um smartphone que está custando menos de mil reais, resumindo, porque eu o compraria novamente? é simples, ele é bonito,barato, e entrega tudo que um top de linha entrega, só que sem exagero 👍🤗🫰🙏.;5.0;08/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/cmera-dual-sim-xiaomi-redmi-15c-8gb-ram-256gb-50mp-black-sunset-4g/p/MLB56416273
Câmera Dual Sim Xiaomi Redmi 15c 8gb Ram 256gb 50mp Black Sunset 4g Preto;Pra mim um celular top me atende ni tudo que preciso.;5.0;22/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/cmera-dual-sim-xiaomi-redmi-15c-8gb-ram-256gb-50mp-black-sunset-4g/p/MLB56416273
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Pegando até no switch muito bom.;5.0;07/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Coloquei em minhas câmeras de segurança e funcionam perfeitamente bem.;5.0;09/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Adorei o produto de ótima qualidade.;5.0;03/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Chegou dentro do prazo.;5.0;09/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Ótimo produto de qualidade.;5.0;04/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Eu recomendo é muito bom eu tenho sete câmeras todas elas funciona com cartão de memória é ótimo.;5.0;17/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;Muito bom funciona direito.;5.0;11/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Cartão De Memória Para Câmeras Wi-fi Drones 128gb Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Kateluo;"Funcionou 100%. Fiquei até surpreso pelo valor.
Não usei em câmera. Usei com adaptador no meu notebook e depois passei para o celular. Sem nenhum problema. Lembrando que ele é de 128gb mas tem um espaço reservado que o faz ter alguns megas a menos. Mas isso é padrão.";5.0;05/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carto-de-memoria-para-cmeras-wi-fi-drones-128gb-micro-sd-classe-10-ultra-100mbs-carto-sd-marca-kateluo/p/MLB65035474
Manta Asfáltica Autoadesiva Aluminizada 30cm X 10m Dryko Vedatudo Alumínio;Eu só achei que o breu é mais fino do que o que normalmente eu já tenho comprado vou fazer o teste e volto pra feedback de como ficou a utilização até o momento tudo ok.;5.0;31/01/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/manta-asfaltica-autoadesiva-aluminizada-30cm-x-10m-dryko-vedatudo/p/MLB53047331
Astra Oval Taj/as*bj8 Tampa Assento Vaso Sanitário Almofadado Cor Bege Claro 8;Uso esse tipo de assento há muitos anos, o último que comprei durou mais de 6 anos.;5.0;02/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/astra-oval-tajasbj8-tampa-assento-vaso-sanitario-almofadado-cor-bege-claro-8/p/MLB25894571
Manta Asfáltica Auto Adesiva Aluminizada 45 Cm X 10 M Dryko Alumínio;O produto é ótimo. Já comprei antes dessa marca e gostei muito.;5.0;10/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/manta-asfaltica-auto-adesiva-aluminizada-45-cm-x-10-m-dryko/p/MLB28714629
Manta Asfáltica Auto Adesiva Aluminizada 45 Cm X 10 M Dryko;Muito bom, vem prefeito e novinho.;5.0;30/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/manta-asfaltica-auto-adesiva-aluminizada-45-cm-x-10-m-dryko/p/MLB28714629
Manta Asfáltica Auto Adesiva Aluminizada 45 Cm X 10 M Dryko;O produto me parece muito bom.;4.0;11/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/manta-asfaltica-auto-adesiva-aluminizada-45-cm-x-10-m-dryko/p/MLB28714629
Extensão Elétrica 20 Metros 10a Cabo Pp 2x1,0 Reforçada Cor Preto Click Cabos 127/220v;Fio é bom, mas o plug macho e fêmea podereia ser de melhor qualidade, produto se um benefício.;4.0;18/09/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/extenso-eletrica-20-metros-10a-cabo-pp-2x10-reforcada-cor-preto-click-cabos/p/MLB22990685
Chuveiro Elétrico De Parede Lorenzetti Bella Ducha 4t Branco 5500w 127v 5.5 Kw;"Chuveiro top, solta muita água e com 4 temperaturas fica melhor ainda.
1° temperatura: água fria.
2° temperatura: água morna resistência 2. 200.
3° temperatura: água mais quente, resistência 4,400.
4° temperatura: quente pra leleu, resistência 6,800w.
Compre sem medo, morninho no verão e quente no frio!.
E ainda bem econômico.";5.0;18/03/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/chuveiro-eletrico-de-parede-lorenzetti-bella-ducha-4t-branco-5500w/p/MLB15482469
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;"Gente q tinta maravilhosa hein, eu amei.
Essa laranja também era da mesma marca q pintei a 2 anos atrás daí agora resolvi comprar denovo só q nessa cor elefante pra pintar minha casa e ficou simplesmente perfeita. Deu pra pintar sala e cozinha , 2 mão de tinta e ainda sobrou um pouco na lata, vou comprar mais 1 lata de 3. 600 pra completar e pintar o quarto de visita.";5.0;28/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;Gostei muito da cor, ficou bom. Recomendo que não dilua com água pois fica mais fraca, no mais atendeu minhas expectativas.;5.0;16/07/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;A tinta é de uso no interior mas usei no exterior mesmo, usei um fundo preparador na parede ,a tinta rendeu bastante, verde recife.;5.0;16/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;"A tinta é ótima.
Vou compra outra pra termina de pinta os outros cômodos.
Ela rende bastante e não fica saindo qnd passa a mão.";5.0;05/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;Ates e depois de respeito.;5.0;06/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;Tinta boa , bom rendimento não acrescentei água , cor noturno.;5.0;19/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;Tinta muito boa, cor boa, aqui usei na parte de baixo branco e parte de cima gelo ( a da compra ).;5.0;06/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Gelo;Maravilhoso eu amei a tinta.;5.0;25/06/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-gelo/p/MLB52463156
Tinta Peg & Pinte Antimofo Sem Cheiro Cores 1 8 L Eucatex Acabamento Fosco Cor Palha Do Sertão;Produto maravilhoso seca rápido e a cor linda parabéns adorei nem precisa vc dar muitas demão só dei uma e pegou rápido rende muito.;5.0;20/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/tinta-peg-pinte-antimofo-sem-cheiro-cores-1-8-l-eucatex-acabamento-fosco-cor-palha-do-serto/p/MLB51336297
Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;Excelente qualidade… eu já tinha um fone da kaidi e confiei na marca de olhos fechados… e de novo amei esse novo produto da marca. Produto impecável e de excelente qualidade!!! muito satisfeita e agradecida. Absolutamente fácil de usar e ainda assim vem com manual em português❤️.;5.0;04/02/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976
Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside 127/220v Preto Branco-frio, Branco-quente, Branco-neutro;"Gostei da minha compra.
A ring light é muito boa.";5.0;29/12/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405
Cartão Micro Sd 32gb 16tbw Western Digital;Funciona! tinha comprado aí outro de outra marca e nao funcionou na camera yoosee. Este ta perfeito! podem comprar.;5.0;17/06/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/carto-micro-sd-32gb-16tbw-western-digital/p/MLB13586527
Luz De Preenchimento Rgb Portátil Celular Câmera Universal Preto;Gostei bastante, estava receosa pois comprei para usar na câmera, mas ele vem com um suporte tipo zapata para encaixar. A luz é bem potente, valeu a pena a compra.;5.0;21/01/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/luz-de-preenchimento-rgb-portatil-celular-cmera-universal-preto/p/MLB52136857
Cartão Micro Sd 128gb 64tbw Intelbras;Uso há mais de 6 meses na minha câmera im5 com gravação em modo não contínuo e o cartão atende perfeitamente por 2 a 3 meses até encher. Não é necessário apagar o conteúdo quando ele enche, pois as gravações são sobrescritas por novas gravações, porém quando cai a energia, após o retorno, o aplicativo da câmera diz que o cartão ficou corrompido, daí é necessário formatar no próprio app pra poder continuar gravando no cartão. Alguns vídeos apresentam travamento, especialmente quando se tenta assistir em 4x ou 8x, mas acredito que é problema no aplicativo.;5.0;15/07/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;"Para uso em segurança eletrônica não há melhor cartão de memória do que esta marca/modelo western digital purple.
O próprio fabricante de câmeras, intelbras, recomenda.
Já instalei em vários clientes e tenho alguns já há mais de 3 anos. Não abro mão de usar este modelo.
Garantia de 3 anos.
Recomendo.";5.0;13/09/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;O cartão é bom, porém o preço é alto. A câmera da intelbras não aceitou meu outro cartão de memória da sandisk de 64gb classe 10. É uma prática abusiva da marca, pois te obriga a comprar/adquirir um cartão deles. Pense antes de comprar um produto da intelbras.;4.0;24/10/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;Coloquei em câmeras icsee, resolveu o problema que estava tendo com outros cartões que era de corromper as filmagens.;5.0;23/06/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;Tem várias reclamações sobre cartões de memória que não funcionam nas câmeras wi-fi icsee e yoosee, esse cartão é perfeito, rápido e grava tudo, resolveu meu problema. Recomendo muito.;5.0;05/10/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;Estou usando na minha câmera melhor aquisição que fiz carrega as gravações muito rápida recomendo demais antes de comprar esse cartão de memória eu comprei sandisk de 256gb no mercado livre gravava 1 dia no outro travava agora com esse cartão de memória não tenho esse problema recomendo demais para câmeras de segurança.;5.0;27/12/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;Estava tendo tendo problemas com cartões 128gb de memória em minha câmera ptz,gravava uns 10gb e corrompia o resto dos videos ,por fim nem estava reconhecendo o cartão mais, mais creio que esse modelo da intelbrás dará certo,vou testar ainda.;5.0;02/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;Comprei para minha câmera wifi residencial e fiquei impressionado com a capacidade de armazenamento e a qualidade de gravação. Tinha outro cartão mais simples que gravava 1 dia e travava, esse gravou 1 mês, 24h por dia e continua gravando em full hd perfeitamente ainda. Você que tem câmeras que funcionam 24h, compre e não se incomode mais, apesar do cartão custar o valor de 2 câmeras, vale o investimento.;5.0;01/01/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
Cartão Micro Sd 128gb 64tbw Intelbras;Muito boa a qualidade do produto e da gravação, instalei em uma câmera da intelbras e foi a melhor coisa assim não preciso pagar o icloud para ver pedaços curtos dos alertas apenas. Valeu o investimento.;5.0;09/09/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720
